LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,LC,LM,
1715671168.509001,2517785,18963,4,TX,1,100,486602.6547455,2231926.9667721,
1715671169.025804,2518278,19048,4,TX,1,100,486603.2548984,2231927.5669603,
1715671169.861285,2519075,19186,4,TX,1,100,486603.9548951,2231928.2669570,
1715671170.299466,2519493,19256,4,TX,1,100,486604.5214126,2231928.8334744,
1715671170.960932,2520124,19358,4,TX,1,100,486605.1883022,2231929.5003208,
1715671171.492411,2520631,19445,4,TX,1,100,486605.7215336,2231930.0335522,
1715671172.385547,2521483,19585,4,TX,1,100,486606.4382064,2231930.7502250,
1715671172.727287,2521809,19639,4,TX,1,100,486606.9715465,2231931.2835651,
1715671173.563816,2522607,19777,4,TX,1,100,486607.7888089,2231932.1008254,
1715671174.122550,2523140,19862,4,TX,1,100,486608.3381900,2231932.6502066,
1715671174.858444,2523842,19983,4,TX,1,100,486609.0881419,2231933.4001725,
1715671175.605869,2524555,20103,4,TX,1,100,486609.6882367,2231934.0002672,
1715671176.214921,2525136,20203,4,TX,1,100,486610.3215567,2231934.6335873,
1715671176.645765,2525547,20275,4,TX,1,100,486610.8214871,2231935.1335176,
1715671177.399479,2526266,20392,4,TX,1,100,486611.6215368,2231935.9335179,
1715671178.015869,2526854,20484,4,TX,1,100,486612.1885102,2231936.5004912,
1715671178.665804,2527474,20586,4,TX,1,100,486612.9048730,2231937.2168540,
1715671179.289531,2528069,20688,4,TX,1,100,486613.4384128,2231937.7504157,
1715671180.030667,2528776,20809,4,TX,1,100,486614.2215592,2231938.5335621,
1715671180.487717,2529212,20877,4,TX,1,100,486614.7216551,2231939.0336580,
1715671181.199501,2529891,20998,4,TX,1,100,486615.4383872,2231939.7503461,
1715671181.761380,2530427,21085,4,TX,1,100,486615.9887617,2231940.3007206,
1715671182.598957,2531226,21219,4,TX,1,100,486616.7882217,2231941.1001806,
1715671183.228975,2531827,21308,4,TX,1,100,486617.3216935,2231941.6336597,
1715671183.791902,2532364,21394,4,TX,1,100,486618.0382464,2231942.3502126,
1715671184.433450,2532976,21498,4,TX,1,100,486618.6383261,2231942.9502923,
1715671185.091771,2533604,21602,4,TX,1,100,486619.3383074,2231943.6502706,
1715671185.714451,2534198,21704,4,TX,1,100,486619.9049085,2231944.2168716,
1715671186.447200,2534897,21822,4,TX,1,100,486620.6549666,2231944.9669297,
1715671186.989161,2535414,21908,4,TX,1,100,486621.1716661,2231945.4836161,
1715671187.628613,2536024,22012,4,TX,1,100,486621.8720111,2231946.1839611,
1715671188.259679,2536626,22118,4,TX,1,100,486622.4384485,2231946.7503985,
1715671189.047987,2537378,22207,4,TX,1,100,486623.1716700,2231947.4836028,
1715671190.207386,2538484,22394,4,TX,1,100,486624.4050788,2231948.7170115,
1715671190.843694,2539091,22498,4,TX,1,100,486625.0050883,2231949.3170211,
1715671191.495725,2539713,22601,4,TX,1,100,486625.7216988,2231950.0336320,
1715671192.056556,2540248,22687,4,TX,1,100,486626.3050510,2231950.6169842,
1715671192.788256,2540946,22809,4,TX,1,100,486627.0216276,2231951.3335608,
1715671193.419322,2541548,22910,4,TX,1,100,486627.5717751,2231951.8836900,
1715671194.121671,2542218,23022,4,TX,1,100,486628.3551425,2231952.6670574,
1715671194.743302,2542811,23125,4,TX,1,100,486628.9384268,2231953.2503417,
1715671195.391140,2543429,23226,4,TX,1,100,486629.6385368,2231953.9504739,
1715671195.914233,2543928,23313,4,TX,1,100,486630.1384615,2231954.4503985,
1715671196.658513,2544638,23432,4,TX,1,100,486630.8717390,2231955.1836761,
1715671197.306351,2545256,23536,4,TX,1,100,486631.4217570,2231955.7336678,
1715671198.044342,2545960,23656,4,TX,1,100,486632.2055069,2231956.5174177,
1715671198.576869,2546468,23742,4,TX,1,100,486632.7552280,2231957.0671388,
1715671199.240431,2547101,23851,4,TX,1,100,486633.4551092,2231957.7670038,
1715671199.787634,2547623,23935,4,TX,1,100,486634.0385791,2231958.3504737,
1715671200.558121,2548358,24057,4,TX,1,100,486634.7555706,2231959.0674652,
1715671201.399892,2549161,24190,4,TX,1,100,486635.3051114,2231959.6170114,
1715671202.249000,2549971,24326,4,TX,1,100,486636.0051969,2231960.3170970,
1715671202.302462,2550022,24329,4,TX,1,100,486636.5217882,2231960.8336882,
1715671203.142136,2550823,24469,4,TX,1,100,486637.3384878,2231961.6503920,
1715671203.600235,2551260,24537,4,TX,1,100,486637.8385509,2231962.1504551,
1715671204.417895,2552040,24672,4,TX,1,100,486638.6217070,2231962.9336112,
1715671204.884380,2552485,24750,4,TX,1,100,486639.1219853,2231963.4338490,
1715671205.683171,2553247,24869,4,TX,1,100,486639.8223833,2231964.1342470,
1715671206.623480,2554144,25023,4,TX,1,100,486640.4218114,2231964.7336751,
1715671206.936916,2554443,25074,4,TX,1,100,486641.1385221,2231965.4503736,
1715671207.489361,2554970,25162,4,TX,1,100,486641.7219590,2231966.0338105,
1715671208.220013,2555667,25282,4,TX,1,100,486642.4718801,2231966.7837316,
1715671208.751492,2556174,25373,4,TX,1,100,486642.9892237,2231967.3010752,
1715671209.608987,2556992,25511,4,TX,1,100,486643.7383947,2231968.0502800,
1715671210.099582,2557460,25586,4,TX,1,100,486644.3051990,2231968.6170844,
1715671210.809269,2558137,25703,4,TX,1,100,486644.9888643,2231969.3007496,
1715671211.347038,2558650,25788,4,TX,1,100,486645.5385578,2231969.8504095,
1715671212.014793,2559287,25892,4,TX,1,100,486646.2719253,2231970.5837770,
1715671212.645859,2559889,25994,4,TX,1,100,486646.8218805,2231971.1337322,
1715671213.385946,2560595,26116,4,TX,1,100,486647.6052735,2231971.9171034,
1715671213.903797,2561089,26202,4,TX,1,100,486648.1386537,2231972.4504837,
1715671215.079969,2562211,26383,4,TX,1,100,486648.8218979,2231973.1337278,
1715671215.114563,2562244,26386,4,TX,1,100,486649.3722562,2231973.6841041,
1715671215.948995,2563040,26527,4,TX,1,100,486650.1552330,2231974.4670809,
1715671216.828504,2563879,26663,4,TX,1,100,486650.6554107,2231974.9672586,
1715671217.147181,2564183,26719,4,TX,1,100,486651.4052971,2231975.7171083,
1715671217.780344,2564787,26825,4,TX,1,100,486651.9553686,2231976.2671798,
1715671218.629452,2565597,26960,4,TX,1,100,486652.7220419,2231977.0338531,
1715671219.079165,2566026,27028,4,TX,1,100,486653.3054284,2231977.6172471,
1715671219.806672,2566720,27149,4,TX,1,100,486653.9896470,2231978.3014657,
1715671220.419917,2567305,27234,4,TX,1,100,486654.5053596,2231978.8171782,
1715671221.157907,2568009,27360,4,TX,1,100,486655.3053261,2231979.6171275,
1715671221.611814,2568442,27429,4,TX,1,100,486655.8720596,2231980.1838610,
1715671222.356094,2569152,27549,4,TX,1,100,486656.5554511,2231980.8672525,
1715671222.880234,2569652,27638,4,TX,1,100,486657.1386759,2231981.4504603,
1715671223.614032,2570352,27756,4,TX,1,100,486657.8721348,2231982.1839192,
1715671224.254532,2570963,27859,4,TX,1,100,486658.4554799,2231982.7672643,
1715671225.004054,2571678,27979,4,TX,1,100,486659.1888428,2231983.5006495,
1715671225.543919,2572193,28065,4,TX,1,100,486659.7891435,2231984.1009502,
1715671226.261992,2572878,28174,4,TX,1,100,486660.4219978,2231984.7338046,
1715671226.785084,2573377,28259,4,TX,1,100,486661.0220792,2231985.3338859,
1715671227.517833,2574076,28380,4,TX,1,100,486661.7053534,2231986.0171155,
1715671228.087050,2574619,28469,4,TX,1,100,486662.2721237,2231986.5838858,
1715671228.710778,2575214,28570,4,TX,1,100,486662.9728963,2231987.2846584,
1715671229.451913,2575921,28690,4,TX,1,100,486663.5725911,2231987.8843611,
1715671230.638568,2577053,28875,4,TX,1,100,486664.3053650,2231988.6171350,
1715671230.654293,2577068,28878,4,TX,1,100,486664.8221426,2231989.1339126,
1715671231.391235,2577771,28999,4,TX,1,100,486665.5555180,2231989.8672759,
1715671231.872396,2578230,29075,4,TX,1,100,486666.1222404,2231990.4339984,
1715671232.639738,2578962,29194,4,TX,1,100,486666.8890500,2231991.2008079,
1715671233.157590,2579456,29281,4,TX,1,100,486667.4067046,2231991.7184417,
1715671233.906063,2580170,29401,4,TX,1,100,486668.1222304,2231992.4339675,
1715671235.169242,2581375,29602,4,TX,1,100,486669.3889453,2231993.7006722,
1715671235.749990,2581929,29692,4,TX,1,100,486669.9555569,2231994.2672838,
1715671236.374767,2582525,29791,4,TX,1,100,486670.6389010,2231994.9506279,
1715671237.022605,2583143,29900,4,TX,1,100,486671.1890769,2231995.5008202,
1715671237.754305,2583841,30021,4,TX,1,100,486671.9556517,2231996.2673950,
1715671238.265867,2584329,30108,4,TX,1,100,486672.4888894,2231996.8006327,
1715671239.038451,2585066,30227,4,TX,1,100,486673.3054890,2231997.6172012,
1715671239.692579,2585690,30328,4,TX,1,100,486673.8555556,2231998.1672678,
1715671240.427424,2586391,30450,4,TX,1,100,486674.5388077,2231998.8505199,
1715671240.837302,2586782,30518,4,TX,1,100,486675.0558857,2231999.3675979,
1715671241.594162,2587504,30638,4,TX,1,100,486675.8060495,2232000.1177931,
1715671242.138220,2588023,30724,4,TX,1,100,486676.4060670,2232000.7178106,
1715671242.961121,2588808,30849,4,TX,1,100,486677.1559688,2232001.4676946,
1715671243.405593,2589232,30920,4,TX,1,100,486677.6556455,2232001.9673713,
1715671244.151969,2589944,31039,4,TX,1,100,486678.3555797,2232002.6673055,
1715671244.696028,2590463,31125,4,TX,1,100,486678.8889319,2232003.2006577,
1715671245.644723,2591368,31278,4,TX,1,100,486679.7222566,2232004.0339596,
1715671245.993801,2591701,31330,4,TX,1,100,486680.2390615,2232004.5507645,
1715671246.739129,2592412,31451,4,TX,1,100,486681.0056668,2232005.3173698,
1715671247.957232,2593574,31626,4,TX,1,100,486681.5055741,2232005.8172601,
1715671247.964570,2593581,31629,4,TX,1,100,486682.1891429,2232006.5008289,
1715671249.234040,2594792,31832,4,TX,1,100,486683.4723103,2232007.7840013,
1715671250.631399,2596125,32051,4,TX,1,100,486684.0556261,2232008.3673171,
1715671250.647124,2596140,32054,4,TX,1,100,486684.8389971,2232009.1506881,
1715671251.272948,2596737,32157,4,TX,1,100,486685.3891611,2232009.7008309,
1715671251.937558,2597371,32244,4,TX,1,100,486686.1395187,2232010.4511885,
1715671252.571769,2597976,32346,4,TX,1,100,486686.6890879,2232011.0007577,
1715671253.270973,2598643,32439,4,TX,1,100,486687.4056808,2232011.7173457,
1715671253.700768,2599053,32508,4,TX,1,100,486687.9389900,2232012.2506550,
1715671254.437711,2599756,32628,4,TX,1,100,486688.6222066,2232012.9338716,
1715671255.723953,2600983,32831,4,TX,1,100,486689.9222837,2232014.2339396,
1715671256.362356,2601592,32933,4,TX,1,100,486690.5223528,2232014.8340088,
1715671257.317341,2602503,33087,4,TX,1,100,486691.2222610,2232015.5339196,
1715671257.639163,2602810,33138,4,TX,1,100,486691.8223159,2232016.1339745,
1715671258.292243,2603433,33244,4,TX,1,100,486692.5223832,2232016.8340418,
1715671258.853074,2603968,33306,4,TX,1,100,486693.0225365,2232017.3341950,
1715671259.581630,2604663,33427,4,TX,1,100,486693.7900882,2232018.1017254,
1715671260.121495,2605178,33512,4,TX,1,100,486694.3724489,2232018.6840861,
1715671260.961169,2605979,33647,4,TX,1,100,486695.1564630,2232019.4681168,
1715671261.490551,2606484,33735,4,TX,1,100,486695.6890109,2232020.0006647,
1715671262.141534,2607105,33837,4,TX,1,100,486696.4057333,2232020.7173871,
1715671262.785179,2607719,33943,4,TX,1,100,486697.0058666,2232021.3175204,
1715671263.441403,2608345,34044,4,TX,1,100,486697.7057116,2232022.0173461,
1715671264.011668,2608889,34120,4,TX,1,100,486698.2057432,2232022.5173777,
1715671264.679424,2609526,34225,4,TX,1,100,486698.9227783,2232023.2344128,
1715671265.406932,2610220,34343,4,TX,1,100,486699.4940663,2232023.8056911,
1715671265.978245,2610765,34430,4,TX,1,100,486700.2224296,2232024.5340544,
1715671266.730912,2611483,34550,4,TX,1,100,486700.8224856,2232025.1341104,
1715671267.377702,2612100,34652,4,TX,1,100,486701.5057355,2232025.8173452,
1715671268.646122,2613310,34856,4,TX,1,100,486702.0892342,2232026.4008439,
1715671268.662895,2613326,34859,4,TX,1,100,486702.8224903,2232027.1341000,
1715671269.295009,2613929,34951,4,TX,1,100,486703.3725403,2232027.6841284,
1715671269.852695,2614461,35040,4,TX,1,100,486704.1058019,2232028.4173900,
1715671270.410381,2614993,35126,4,TX,1,100,486704.6558615,2232028.9674496,
1715671271.121116,2615671,35245,4,TX,1,100,486705.3724897,2232029.6840854,
1715671271.678802,2616203,35331,4,TX,1,100,486705.9225792,2232030.2341748,
1715671272.441951,2616931,35450,4,TX,1,100,486706.7058215,2232031.0174172,
1715671272.951416,2617417,35536,4,TX,1,100,486707.2059206,2232031.5174927,
1715671273.707227,2618138,35658,4,TX,1,100,486707.9058213,2232032.2173934,
1715671274.287975,2618692,35745,4,TX,1,100,486708.4733228,2232032.7848949,
1715671275.019676,2619390,35854,4,TX,1,100,486709.2726556,2232033.5842245,
1715671276.728375,2621020,36123,4,TX,1,100,486710.5225105,2232034.8340794,
1715671276.932790,2621215,36158,4,TX,1,100,486711.1225528,2232035.4341057,
1715671277.671829,2621920,36281,4,TX,1,100,486711.8726317,2232036.1841846,
1715671278.203308,2622427,36368,4,TX,1,100,486712.3726099,2232036.6841628,
1715671278.864774,2623058,36468,4,TX,1,100,486713.1059483,2232037.4175012,
1715671279.481164,2623646,36572,4,TX,1,100,486713.7058657,2232038.0174092,
1715671280.262133,2624391,36680,4,TX,1,100,486714.4392189,2232038.7507624,
1715671280.788371,2624893,36768,4,TX,1,100,486714.9559746,2232039.2675181,
1715671281.436209,2625511,36872,4,TX,1,100,486715.6560186,2232039.9675538,
1715671282.054695,2626101,36974,4,TX,1,100,486716.2393688,2232040.5509040,
1715671282.840907,2626851,37078,4,TX,1,100,486716.9393431,2232041.2508783,
1715671284.019176,2627975,37265,4,TX,1,100,486718.2559454,2232042.5674623,
1715671284.581054,2628511,37352,4,TX,1,100,486718.8394248,2232043.1509417,
1715671285.439597,2629330,37475,4,TX,1,100,486719.5393924,2232043.8508908,
1715671285.935435,2629803,37548,4,TX,1,100,486720.0902371,2232044.4017355,
1715671286.585369,2630423,37651,4,TX,1,100,486720.8393476,2232045.1508460,
1715671287.197566,2631007,37752,4,TX,1,100,486721.3726795,2232045.6841757,
1715671287.941846,2631717,37875,4,TX,1,100,486722.1560775,2232046.4675737,
1715671288.501629,2632251,37961,4,TX,1,100,486722.7226603,2232047.0341565,
1715671289.118018,2632839,38064,4,TX,1,100,486723.3560912,2232047.6675860,
1715671289.646352,2633343,38152,4,TX,1,100,486723.8732180,2232048.1847128,
1715671290.504895,2634162,38285,4,TX,1,100,486724.6893673,2232049.0008622,
1715671291.686309,2635289,38462,4,TX,1,100,486725.9394356,2232050.2509231,
1715671292.333099,2635906,38566,4,TX,1,100,486726.4739100,2232050.7853975,
1715671293.063751,2636603,38687,4,TX,1,100,486727.2727812,2232051.5842475,
1715671293.615147,2637129,38771,4,TX,1,100,486727.7727453,2232052.0842116,
1715671294.576422,2638046,38924,4,TX,1,100,486728.5062314,2232052.8176977,
1715671295.619462,2639041,39093,4,TX,1,100,486729.8561236,2232054.1675851,
1715671296.183438,2639579,39169,4,TX,1,100,486730.4062656,2232054.7177271,
1715671296.908849,2640271,39274,4,TX,1,100,486731.0895217,2232055.4009832,
1715671297.428797,2640767,39359,4,TX,1,100,486731.6227793,2232055.9342221,
1715671298.153159,2641458,39480,4,TX,1,100,486732.3393972,2232056.6508400,
1715671298.691976,2641972,39566,4,TX,1,100,486732.9061836,2232057.2176263,
1715671299.466656,2642711,39686,4,TX,1,100,486733.6561259,2232057.9675659,
1715671299.982411,2643203,39771,4,TX,1,100,486734.1897325,2232058.5011725,
1715671300.756043,2643941,39892,4,TX,1,100,486734.9897701,2232059.3012101,
1715671301.317922,2644477,39978,4,TX,1,100,486735.5061682,2232059.8175999,
1715671302.017126,2645144,40069,4,TX,1,100,486736.2395612,2232060.5509929,
1715671302.533929,2645637,40156,4,TX,1,100,486736.7565932,2232061.0680249,
1715671303.407148,2646470,40296,4,TX,1,100,486737.5904580,2232061.9018847,
1715671303.920806,2646960,40380,4,TX,1,100,486738.1395762,2232062.4510029,
1715671304.575982,2647585,40484,4,TX,1,100,486738.7728684,2232063.0842951,
1715671305.952376,2648898,40703,4,TX,1,100,486740.1395084,2232064.4509333,
1715671306.516352,2649436,40790,4,TX,1,100,486740.6903116,2232065.0017365,
1715671307.151611,2650042,40882,4,TX,1,100,486741.3897046,2232065.7011148,
1715671307.799449,2650660,40988,4,TX,1,100,486741.9728702,2232066.2842804,
1715671308.449383,2651280,41092,4,TX,1,100,486742.7068590,2232067.0182692,
1715671309.066821,2651869,41193,4,TX,1,100,486743.2561825,2232067.5675923,
1715671309.717804,2652490,41296,4,TX,1,100,486743.9396185,2232068.2510283,
1715671310.254525,2653002,41381,4,TX,1,100,486744.4896159,2232068.8010257,
1715671311.021867,2653734,41503,4,TX,1,100,486745.2396280,2232069.5510346,
1715671311.646643,2654330,41606,4,TX,1,100,486745.7898278,2232070.1012344,
1715671312.549214,2655191,41730,4,TX,1,100,486746.5229052,2232070.8343118,
1715671312.784029,2655415,41769,4,TX,1,100,486747.0228544,2232071.3342611,
1715671313.614268,2656207,41907,4,TX,1,100,486747.7898625,2232072.1012472,
1715671314.131071,2656700,41959,4,TX,1,100,486748.3564448,2232072.6678295,
1715671314.785199,2657324,42063,4,TX,1,100,486749.0396557,2232073.3510404,
1715671315.328209,2657842,42148,4,TX,1,100,486749.5564830,2232073.8678809,
1715671316.168931,2658644,42285,4,TX,1,100,486750.3901240,2232074.7015219,
1715671316.720327,2659170,42373,4,TX,1,100,486750.9731037,2232075.2845016,
1715671317.450979,2659867,42492,4,TX,1,100,486751.6730315,2232075.9844092,
1715671317.999231,2660390,42570,4,TX,1,100,486752.2230301,2232076.5344078,
1715671318.757139,2661113,42688,4,TX,1,100,486752.9564125,2232077.2677902,
1715671319.269748,2661602,42774,4,TX,1,100,486753.4562979,2232077.7676708,
1715671319.933311,2662235,42878,4,TX,1,100,486754.1729190,2232078.4842919,
1715671320.465838,2662743,42962,4,TX,1,100,486754.6898491,2232079.0012220,
1715671321.286643,2663526,43098,4,TX,1,100,486755.4896762,2232079.8010295,
1715671321.839087,2664053,43185,4,TX,1,100,486756.0730359,2232080.3843893,
1715671322.599092,2664778,43306,4,TX,1,100,486756.8397597,2232081.1511130,
1715671323.179840,2665332,43382,4,TX,1,100,486757.3902935,2232081.7016375,
1715671323.819292,2665942,43486,4,TX,1,100,486758.0565039,2232082.3678479,
1715671324.360205,2666458,43572,4,TX,1,100,486758.6064800,2232082.9178240,
1715671325.292128,2667347,43724,4,TX,1,100,486759.4064023,2232083.7177323,
1715671326.390727,2668395,43893,4,TX,1,100,486759.9402507,2232084.2515807,
1715671326.406451,2668410,43896,4,TX,1,100,486760.6063783,2232084.9177083,
1715671326.933737,2668913,43985,4,TX,1,100,486761.1565098,2232085.4678780,
1715671327.676969,2669622,44104,4,TX,1,100,486761.9069437,2232086.2183119,
1715671328.410766,2670322,44213,4,TX,1,100,486762.5064510,2232086.8178192,
1715671329.048121,2670930,44319,4,TX,1,100,486763.2564308,2232087.5677598,
1715671329.583793,2671441,44404,4,TX,1,100,486763.7902584,2232088.1015874,
1715671330.338556,2672161,44523,4,TX,1,100,486764.4896814,2232088.8010104,
1715671330.783028,2672585,44593,4,TX,1,100,486765.0231638,2232089.3344928,
1715671331.519970,2673288,44712,4,TX,1,100,486765.7730487,2232090.0843791,
1715671332.034676,2673779,44799,4,TX,1,100,486766.2731764,2232090.5845068,
1715671332.818791,2674527,44922,4,TX,1,100,486767.0731922,2232091.3845226,
1715671333.449857,2675129,45023,4,TX,1,100,486767.6564648,2232091.9677384,
1715671334.182606,2675828,45130,4,TX,1,100,486768.4065672,2232092.7178408,
1715671334.727712,2676348,45216,4,TX,1,100,486768.9065702,2232093.2178438,
1715671335.410144,2676999,45320,4,TX,1,100,486769.5903023,2232093.9016260,
1715671335.937429,2677502,45407,4,TX,1,100,486770.1731940,2232094.4845177,
1715671336.794924,2678320,45544,4,TX,1,100,486770.8897653,2232095.2010890,
1715671337.233106,2678738,45612,4,TX,1,100,486771.4733917,2232095.7846737,
1715671338.052862,2679520,45750,4,TX,1,100,486772.2565362,2232096.5678182,
1715671338.514106,2679960,45819,4,TX,1,100,486772.7733429,2232097.0846249,
1715671339.319187,2680728,45947,4,TX,1,100,486773.5232647,2232097.8345557,
1715671339.897838,2681280,46034,4,TX,1,100,486774.1065214,2232098.4178124,
1715671340.516325,2681870,46135,4,TX,1,100,486774.7566377,2232099.0679287,
1715671341.034176,2682364,46223,4,TX,1,100,486775.2565767,2232099.5678569,
1715671341.907394,2683197,46359,4,TX,1,100,486776.0899160,2232100.4011962,
1715671342.435729,2683701,46443,4,TX,1,100,486776.6565979,2232100.9678781,
1715671343.166381,2684398,46566,4,TX,1,100,486777.3569025,2232101.6681638,
1715671343.945254,2685141,46685,4,TX,1,100,486777.8899448,2232102.2012061,
1715671344.653893,2685817,46776,4,TX,1,100,486778.6899577,2232103.0012190,
1715671345.034419,2686180,46813,4,TX,1,100,486779.2734165,2232103.5846698,
1715671345.746202,2686859,46920,4,TX,1,100,486779.9400436,2232104.2512969,
1715671346.261957,2687351,47005,4,TX,1,100,486780.5066202,2232104.8178735,
1715671347.281935,2688324,47158,4,TX,1,100,486781.2066466,2232105.5178779,
1715671348.319734,2689314,47329,4,TX,1,100,486782.4900018,2232106.8012331,
1715671348.849117,2689819,47416,4,TX,1,100,486783.0568497,2232107.3680810,
1715671349.602831,2690538,47518,4,TX,1,100,486783.8067509,2232108.1179759,
1715671350.167855,2691077,47594,4,TX,1,100,486784.3065774,2232108.6178023,
1715671350.912135,2691787,47716,4,TX,1,100,486785.0900065,2232109.4012315,
1715671351.419504,2692271,47786,4,TX,1,100,486785.6734096,2232109.9846365,
1715671352.137577,2692956,47904,4,TX,1,100,486786.3233718,2232110.6345987,
1715671352.708890,2693501,47992,4,TX,1,100,486786.9238068,2232111.2350337,
1715671353.372453,2694134,48096,4,TX,1,100,486787.5904214,2232111.9016386,
1715671353.962636,2694697,48185,4,TX,1,100,486788.1906808,2232112.5018980,
1715671354.702723,2695403,48302,4,TX,1,100,486788.9401211,2232113.2513383,
1715671355.341126,2696012,48377,4,TX,1,100,486789.5407903,2232113.8519876,
1715671356.322318,2696948,48516,4,TX,1,100,486790.2233768,2232114.5345741,
1715671356.553988,2697169,48552,4,TX,1,100,486790.7903830,2232115.1015803,
1715671357.265772,2697848,48656,4,TX,1,100,486791.4568372,2232115.7680200,
1715671357.729112,2698290,48730,4,TX,1,100,486791.9734974,2232116.2846802,
1715671358.559351,2699082,48865,4,TX,1,100,486792.8069033,2232117.1180861,
1715671359.456681,2699938,48969,4,TX,1,100,486793.3903617,2232117.7015526,
1715671359.934697,2700394,48990,4,TX,1,100,486794.0402163,2232118.3514072,
1715671360.509156,2700942,49047,4,TX,1,100,486794.5568465,2232118.8680375,
1715671361.097242,2701503,49126,4,TX,1,100,486795.3067151,2232119.6179225,
1715671361.719921,2702097,49228,4,TX,1,100,486795.8568084,2232120.1680158,
1715671362.358325,2702706,49332,4,TX,1,100,486796.5734189,2232120.8846263,
1715671362.987294,2703306,49437,4,TX,1,100,486797.1066729,2232121.4178803,
1715671363.733670,2704018,49554,4,TX,1,100,486797.9401398,2232122.2513303,
1715671365.029347,2705254,49757,4,TX,1,100,486799.1569481,2232123.4680981,
1715671365.555584,2705756,49845,4,TX,1,100,486799.7402212,2232124.0513712,
1715671366.264223,2706432,49938,4,TX,1,100,486800.4400708,2232124.7512208,
1715671366.778929,2706923,50022,4,TX,1,100,486800.9904496,2232125.3015996,
1715671367.536837,2707646,50146,4,TX,1,100,486801.7401549,2232126.0513068,
1715671368.818886,2708869,50346,4,TX,1,100,486802.3401519,2232126.6513037,
1715671368.834610,2708884,50349,4,TX,1,100,486802.9735291,2232127.2846809,
1715671369.401730,2709425,50437,4,TX,1,100,486803.5236454,2232127.8347762,
1715671370.130286,2710120,50555,4,TX,1,100,486804.3402036,2232128.6513344,
1715671370.772883,2710733,50659,4,TX,1,100,486804.8736647,2232129.1847955,
1715671371.529742,2711455,50766,4,TX,1,100,486805.5907538,2232129.9018808,
1715671372.592700,2712469,50940,4,TX,1,100,486806.8403305,2232131.1514575,
1715671373.161917,2713012,51027,4,TX,1,100,486807.3913456,2232131.7024665,
1715671374.004736,2713816,51163,4,TX,1,100,486808.1907559,2232132.5018768,
1715671374.554035,2714340,51248,4,TX,1,100,486808.7237049,2232133.0348258,
1715671375.278398,2715031,51369,4,TX,1,100,486809.3903727,2232133.7015052,
1715671375.759559,2715490,51439,4,TX,1,100,486809.9908913,2232134.3020238,
1715671376.623344,2716314,51577,4,TX,1,100,486810.7569552,2232135.0680877,
1715671377.070960,2716741,51634,4,TX,1,100,486811.2903543,2232135.6014543,
1715671377.990303,2717618,51758,4,TX,1,100,486812.0235337,2232136.3346337,
1715671378.727245,2718321,51878,4,TX,1,100,486812.5236294,2232136.8347294,
1715671379.055357,2718634,51930,4,TX,1,100,486813.2736710,2232137.5847719,
1715671379.581595,2719136,52015,4,TX,1,100,486813.8070233,2232138.1181242,
1715671380.402400,2719919,52136,4,TX,1,100,486814.5571325,2232138.8682334,
1715671380.970568,2720461,52224,4,TX,1,100,486815.1570777,2232139.4681688,
1715671381.600586,2721062,52325,4,TX,1,100,486815.8070293,2232140.1181204,
1715671382.309224,2721738,52420,4,TX,1,100,486816.3907031,2232140.7017942,
1715671382.976980,2722375,52527,4,TX,1,100,486817.1236713,2232141.4347624,
1715671383.499024,2722873,52614,4,TX,1,100,486817.7070080,2232142.0180889,
1715671384.184601,2723527,52718,4,TX,1,100,486818.4070492,2232142.7181301,
1715671384.755914,2724072,52802,4,TX,1,100,486818.9237934,2232143.2348744,
1715671385.481325,2724764,52923,4,TX,1,100,486819.6903922,2232144.0014792,
1715671386.829416,2726050,53127,4,TX,1,100,486821.0403989,2232145.3514859,
1715671387.456288,2726648,53230,4,TX,1,100,486821.6237148,2232145.9347714,
1715671388.083161,2727246,53302,4,TX,1,100,486822.3071302,2232146.6181867,
1715671388.627219,2727765,53389,4,TX,1,100,486822.8738693,2232147.1849258,
1715671389.288685,2728396,53494,4,TX,1,100,486823.5403766,2232147.8514421,
1715671389.904026,2728983,53595,4,TX,1,100,486824.0904646,2232148.4015301,
1715671390.624196,2729670,53699,4,TX,1,100,486824.8404895,2232149.1515550,
1715671391.191316,2730211,53785,4,TX,1,100,486825.4242249,2232149.7352589,
1715671391.908341,2730895,53905,4,TX,1,100,486826.1237111,2232150.4347451,
1715671392.808815,2731754,53945,4,TX,1,100,486826.6238207,2232150.9348547,
1715671393.358115,2732278,53992,4,TX,1,100,486827.3913062,2232151.7023465,
1715671393.790007,2732690,54064,4,TX,1,100,486827.9905489,2232152.3015892,
1715671394.644356,2733505,54198,4,TX,1,100,486828.7404792,2232153.0515195,
1715671395.110842,2733950,54269,4,TX,1,100,486829.3070738,2232153.6181153,
1715671395.731425,2734542,54372,4,TX,1,100,486829.9738230,2232154.2848645,
1715671396.369828,2735151,54473,4,TX,1,100,486830.5740566,2232154.8850981,
1715671397.041777,2735792,54577,4,TX,1,100,486831.2237206,2232155.5347568,
1715671397.553339,2736280,54664,4,TX,1,100,486831.7737832,2232156.0848194,
1715671398.397206,2737085,54801,4,TX,1,100,486832.5576989,2232156.8687351,
1715671398.877319,2737543,54861,4,TX,1,100,486833.0738978,2232157.3849341,
1715671399.611116,2738243,54981,4,TX,1,100,486833.8238435,2232158.1348389,
